id,movie_id,company_id
3002,12528166,339115
3003,6902332,212862
3004,6902332,832578
3005,6902332,515206
3006,6902332,549767
3007,6902332,382927
3008,6902332,179337
3009,6902332,86332
3010,1111422,50868
3011,1111422,7143
3012,1111422,142678
3013,1111422,74212
3014,1111422,35535
3015,119214,72626
3016,119214,76240
3017,368891,8970
3018,368891,26281
3019,368891,95025
3020,368891,10750
3021,113972,23400
3022,936501,48273
3023,936501,69340
3024,936501,240248
3025,936501,240248
3026,936501,28557
3027,936501,93477
3028,936501,37417
3029,936501,401951
3030,936501,192913
3031,936501,756
3032,112864,94483
3033,112864,756
3034,4575782,439538
3035,337978,756
3036,337978,174373
3037,337978,136728
3038,337978,41195
3039,337978,265519
3040,1656186,2572
3041,1656186,2572
3042,1656186,10750
3043,1656186,248798
3044,1656186,93861
3045,1656186,80859
3046,1596363,23400
3047,1596363,7127
3048,1596363,136967
3049,1561770,32922
3050,1561770,181501
3051,1561770,319868
3052,1561770,252349
3053,71206,25928
3054,363988,57553
3055,363988,50868
3056,363988,140758
3057,363988,80279
3058,107798,2663
3059,92493,23400
3060,92493,72017
3061,1567609,73417
3062,1567609,73417
3063,1567609,87336
3064,1567609,693106
3065,1567609,91365
3066,260866,7127
3067,260866,108864
3068,260866,24939
3069,260866,166202
3070,260866,44240
3071,260866,7127
3072,260866,2647
3073,113161,7143
3074,113161,10434
3075,1031969,176225
3076,1031969,158853
3077,1031969,426221
3078,1013743,756
3079,1013743,7127
3080,1013743,307635
3081,1013743,131022
3082,1013743,174373
3083,1013743,7127
3084,1013743,268489
3085,1013743,265519
3086,1214962,112971
3087,1214962,308369
3088,1214962,95383
3089,1214962,112971
3090,1214962,340831
3091,1214962,236721
3092,1214962,88587
3093,988047,193414
3094,988047,64942
3095,988047,36225
3096,988047,25116
3097,116705,46151
3098,116705,756
3099,2481480,502189
3100,2481480,360871
3101,116571,7143
3102,116571,30480
3103,368008,23400
3104,368008,93765
3105,368008,93046
3106,118883,2663
3107,118883,19968
3108,118883,116435
3109,377062,756
3110,377062,51847
3111,377062,22730
3112,377062,109356
3113,274166,5073
3114,274166,47476
3115,274166,57311
3116,274166,87167
3117,117918,7127
3118,117918,2663
3119,86397,59451
3120,6264654,781821
3121,6264654,330789
3122,6264654,158853
3123,6264654,683138
3124,6264654,730836
3125,6264654,420822
3126,1648179,50868
3127,1648179,263395
3128,1648179,163543
3129,1648179,59609
3130,9154566,113573
3131,9154566,699787
3132,311289,8970
3133,311289,73388
3134,311289,44165
3135,311289,29574
3136,2677722,251858
3137,2677722,174578
3138,2677722,174578
3139,2677722,81580
3140,2677722,135149
3141,2677722,87854
3142,2677722,22594
3143,2677722,539689
3144,1677720,2663
3145,1677720,9119
3146,1677720,227121
3147,1677720,174373
3148,1677720,9119
3149,1677720,33149
3150,1677720,194807
3151,1677720,336601
3152,398165,23400
3153,398165,50868
3154,398165,59609
3155,398165,34438
3156,398165,113274
3157,116311,72626
3158,116311,8970
3159,177789,819670
3160,177789,71947
3161,14577300,17712
3162,14577300,209560
3163,14577300,339115
3164,322330,45514
3165,322330,7784
3166,322330,8970
3167,1027718,756
3168,1027718,6728
3169,1027718,174373
3170,1027718,241738
3171,1027718,841502
3172,120784,700
3173,120784,73417
3174,112040,99636
3175,112040,33402
3176,112040,53164
3177,408345,2663
3178,408345,108864
3179,408345,97246
3180,408345,172670
3181,408345,168855
3182,1024648,2663
3183,1024648,209646
3184,1024648,184096
3185,1211956,46206
3186,1211956,192211
3187,1211956,17712
3188,1211956,242732
3189,1211956,377076
3190,1211956,14103
3191,1211956,712530
3192,1211956,519475
3193,106611,8970
3194,117060,23400
3195,117060,12382
3196,257076,50868
3197,257076,11134
3198,257076,84122
3199,257076,12408
3200,257076,12496
3201,4824308,580691
3202,4824308,331312
3203,265298,23400
3204,265298,99647
3205,265298,133270
3206,265298,5073
3207,339412,49348
3208,339412,19626
3209,339412,13175
3210,339412,31181
3211,328107,17497
3212,328107,7127
3213,328107,74212
3214,328107,166202
3215,119630,50868
3216,119630,8168
3217,119630,1100
3218,119630,53086
3219,8477134,771324
3220,8477134,453814
3221,8477134,280231
3222,8186318,248867
3223,8186318,248927
3224,13515076,516335
3225,13515076,635443
3226,13515076,310494
3227,13515076,331312
3228,13515076,545599
3229,13515076,545599
3230,13515076,545599
3231,14578032,713137
3232,14578032,268346
3233,6652708,331312
3234,4532280,451701
3235,18302002,804108
3236,18302002,865585
3237,18302002,918285
3238,18302002,44472
3239,1893277,329724
3240,1893277,549870
3241,3741678,384125
3242,3741678,197380
3243,9182202,719312
3244,4237208,515241
3245,4237208,515242
3246,4237208,535934
3247,4237208,648666
3248,1562409,301986
3249,3717822,379928
3250,3717822,481623
3251,3717822,256057
3252,3717822,481622
3253,3717822,623886
3254,1114740,50868
3255,1114740,142678
3256,1114740,59609
3257,1114740,263395
3258,3450650,50868
3259,3450650,479739
3260,3450650,59609
3261,3450650,263395
3262,2004271,6043
3263,2004271,347973
3264,7963280,386800
3265,7963280,32279
3266,3103166,413298
3267,3103166,189148
3268,1663680,304099
3269,5342904,761915
3270,3823672,738388
3271,3823672,197846
3272,3823672,300843
3273,8191944,553598
3274,13050216,315559
3275,11707848,222145
3276,2171120,376710
3277,2171120,329724
3278,2171120,412536
3279,2246941,351552
3280,4104354,201793
3281,4104354,545387
3282,4104354,195641
3283,120873,2663
3284,120873,44240
3285,1782415,280061
3286,8211214,360353
3287,8211214,121295
3288,8211214,362154
3289,8211214,493361
3290,10323676,661865
3291,10323676,732571
3292,10323676,172670
3293,13496236,554413
3294,13496236,360871
3295,13496236,474730
3296,13496236,247017
3297,5748448,515206
3298,5748448,86332
3299,5748448,332840
3300,5748448,620416
3301,5748448,832578
3302,3150574,148048
3303,3150574,423295
3304,4269746,715579
3305,4269746,512258
3306,1524137,5073
3307,1524137,142678
3308,1524137,57311
3309,1524137,80947
3310,1524137,92329
3311,1524137,198598
3312,1524137,349669
3313,1524137,298735
3314,5433138,313548
3315,5433138,747900
3316,5433138,374900
3317,5433138,169264
3318,5433138,827383
3319,5433138,11134
3320,5433138,5073
3321,1047540,756
3322,1047540,73388
3323,1047540,286257
3324,1047540,130379
3325,1047540,174373
3326,1047540,241738
3327,3555514,400277
3328,412915,9512
3329,412915,3899
3330,412915,137385
3331,473389,181866
3332,473389,58425
3333,473389,294271
3334,473389,87777
3335,473389,185035
3336,473389,186506
3337,6899068,401655
3338,6899068,625744
3339,68428,60233
3340,68428,70942
3341,68428,50655
3342,46051,95198
3343,46051,95203
3344,46051,61436
3345,46051,108280
3346,313542,7127
3347,313542,7127
3348,313542,166202
3349,313542,42403
3350,7656570,751484
3351,7656570,734689
3352,7656570,547537
3353,7656570,734868
3354,115862,5073
3355,115862,3687
3356,115862,22730
3357,104257,50868
3358,104257,40620
3359,104257,31919
3360,11353050,549977
3361,11353050,882445
3362,473705,5073
3363,473705,57311
3364,473705,47476
3365,473705,142678
3366,473705,64187
3367,1458175,173285
3368,1458175,230125
3369,1458175,233587
3370,1124035,50868
3371,1124035,285648
3372,1124035,234935
3373,1124035,354894
3374,1124035,184096
3375,1124035,88354
3376,105695,2663
3377,105695,10258
3378,381849,173285
3379,381849,131022
3380,381849,142678
3381,381849,50868
3382,381849,309663
3383,477080,756
3384,477080,276484
3385,477080,74212
3386,477080,81526
3387,477080,7424
3388,85333,50868
3389,85333,69509
3390,85333,31638
3391,120689,40620
3392,120689,29398
3393,120689,2663
3394,107206,50868
3395,107206,40620
3396,58461,79603
3397,58461,2257
3398,58461,67755
3399,113442,18640
3400,113442,78748
3401,113442,30480
3402,11827628,319513
3403,11827628,628338
3404,11827628,298101
3405,11827628,182553
3406,181536,50868
3407,181536,248885
3408,181536,103746
3409,181536,27956
3410,450385,19626
3411,450385,150452
3412,450385,117723
