id,movie_id,person_id
1527,2231251,911631
1528,33870,1379
1529,33870,358591
1530,1838556,2551258
1531,1838556,931251
1532,1838556,2551258
1533,3102370,5869814
1534,3102370,5855475
1535,3102370,5101650
1536,11377630,7421022
1537,11377630,3608154
1538,3200980,235822
1539,2395246,234139
1540,2395246,1407158
1541,2395246,3391595
1542,1172998,251935
1543,6559576,798888
1544,8292804,1953018
1545,8292804,9312454
1546,2857048,3583506
1547,2857048,791002
1548,2053436,3599318
1549,425027,1731937
1550,425027,1726854
1551,976222,1038800
1552,976222,333804
1553,976222,1038800
1554,1544600,458439
1555,8206880,198663
1556,8206880,9734126
1557,4978274,235822
1558,4978274,2176329
1559,4978274,1351912
1560,5833658,601345
1561,805190,614701
1562,805190,2295482
1563,805190,778931
1564,13699300,8929111
1565,2721898,1319448
1566,7165518,1169248
1567,7841262,503990
1568,7841262,929
1569,7841262,2683818
1570,7838654,4462558
1571,4821190,4356726
1572,4821190,4357432
1573,4821190,7992084
1574,6061364,5295795
1575,2379460,601345
1576,2379460,601345
1577,6645126,1932967
1578,9114660,4719650
1579,3034594,1372462
1580,3034594,112647
1581,3034594,5782681
1582,3832914,1731937
1583,3832914,1726854
1584,12649538,5101650
1586,5836432,7421022
1587,3915566,87984
1588,3697954,87984
1589,4970194,1409480
1590,2184095,929
1591,2184095,1033667
1592,3948080,2740401
1593,3948080,6530315
1594,3566370,3753363
1595,1907639,4194449
1596,1907639,3172831
1597,7383268,1620433
1598,7383268,9608347
1599,7383268,5089126
1600,11907624,87984
1601,11907624,1267470
1602,1376205,1330431
1603,1376205,1088868
1604,1376205,2180903
1605,4623902,776398
1606,3513824,6269395
1607,6243274,3245634
1608,6243274,5391799
1609,6243274,4155198
1610,482463,1920049
1611,482463,1745349
1612,482463,2053925
1613,6146590,1085012
1614,6146590,3551565
1615,6146590,1235963
1616,3553622,5869814
1617,3553622,5869814
1618,3553622,5869814
1619,1605791,1276394
1620,1605791,1276394
1621,1605791,4388537
1622,2147277,621665
1623,408790,1618225
1624,408790,712753
1625,1129423,1731937
1626,1129423,1726854
1627,4700756,225621
1628,3014666,2296528
1629,3014666,621665
1630,3196156,6319530
1631,3196156,329537
1632,3196156,6319530
1633,3554938,1107383
1634,2069708,4692924
1635,7888964,4401003
1636,810913,957840
1637,810913,466175
1638,810913,1191
1639,93693,228908
1640,8896670,1335664
1641,8896670,3379741
1642,88850,567346
1643,88850,918339
1644,88850,365390
1645,162558,485533
1646,162558,756935
1647,162558,791803
1648,99423,211823
1649,99423,724514
1650,99423,905709
1651,3794422,2985554
1652,70735,911486
1653,453467,1319490
1654,453467,744429
1655,1059786,1726457
1656,1059786,1726876
1657,1059786,782711
1658,181689,1140
1659,181689,291082
1660,181689,169509
1661,120176,519
1662,137363,472567
1663,133093,905152
1664,133093,905154
1665,2247476,809899
1666,2247476,809899
1667,2247476,954679
1668,805526,1731937
1669,805526,1726854
1670,805526,1731937
1671,12528166,11672642
1672,6902332,2290706
1673,6902332,3724288
1674,6902332,520749
1675,1111422,1338
1676,1111422,323945
1677,119214,563434
1678,119214,9190
1679,368891,467942
1680,368891,926727
1681,368891,926729
1682,113972,242059
1683,936501,108
1684,936501,436543
1685,112864,378144
1686,112864,861636
1687,4575782,5090040
1688,337978,1985343
1689,337978,861636
1690,337978,93560
1691,1656186,1638756
1692,1596363,1017488
1693,1596363,570912
1694,1596363,1034122
1695,1561770,247594
1696,1561770,2231310
1697,71206,131995
1698,363988,175
1699,363988,462895
1700,107798,1300
1701,107798,1587
1702,92493,1357
1703,92493,1357
1704,92493,389495
1705,6809010,1417664
1706,6809010,5495841
1707,1567609,154
1708,1567609,1142384
1709,1567609,344496
1710,260866,458461
1711,260866,669756
1712,260866,446761
1713,113161,1465
1714,113161,291082
1715,1031969,285379
1716,1031969,938645
1717,1031969,1582368
1718,1013743,642277
1719,1214962,382674
1720,1214962,1602553
1721,1214962,1602553
1722,988047,618680
1723,988047,188
1724,988047,618680
1725,116705,466473
1726,2481480,272989
1727,116571,386871
1728,368008,174410
1729,368008,43480
1730,368008,2417
1731,118883,1338
1732,377062,375355
1733,377062,291082
1734,377062,122653
1735,274166,701031
1736,274166,905498
1737,274166,204030
1738,117918,636358
1739,117918,5421
1740,86397,498775
1741,6264654,1073238
1742,6264654,672015
1743,6264654,1073238
1744,1648179,1615610
1745,1648179,416673
1746,1648179,720609
1747,9154566,10202835
1748,311289,1144337
1749,311289,1144337
1750,2677722,838300
1751,2677722,2757852
1752,1677720,672015
1753,1677720,2094392
1754,1677720,2094392
1755,398165,748665
1756,398165,944003
1757,398165,1417242
1758,116311,445552
1759,177789,397232
1760,177789,397232
1761,177789,330565
1762,14577300,8190795
1763,322330,734742
1764,322330,352320
1765,322330,228908
1766,1027718,1615610
1767,1027718,771496
1768,1027718,7140
1769,120784,922799
1770,120784,1338
1771,120784,371249
1772,112040,276169
1773,112040,175
1774,408345,2147635
1775,1024648,6516
1776,1024648,5410196
1777,1024648,2646452
1778,1211956,1974016
1779,1211956,445669
1780,1211956,1974016
1781,106611,796848
1782,106611,6916
1783,106611,796848
1784,117060,312367
1785,117060,462895
1786,117060,1873
1787,257076,358842
1788,257076,593856
1789,257076,572151
1790,4824308,465484
1791,4824308,813301
1792,265298,773759
1793,265298,5367
1794,265298,773759
1795,339412,150749
1796,339412,1044491
1797,339412,150749
1798,328107,704031
1799,328107,1338
1800,119630,125698
1801,119630,803022
1802,119630,85220
1803,8477134,6269395
1804,8477134,1699799
1805,8477134,1699799
1806,8186318,1731937
1807,8186318,1726854
1808,13515076,87984
1809,13515076,2251279
1810,13515076,924684
1811,14578032,87984
1812,14578032,465484
1813,14578032,813301
1814,6652708,9454357
1815,6652708,458439
1816,4532280,6021677
1817,4532280,6032468
1818,18302002,13566964
1819,18302002,13566963
1820,18302002,5788645
1821,1893277,588110
1822,1893277,3220732
1823,1893277,1475442
1824,3741678,1732300
1825,3741678,5958133
1826,3741678,6506685
1827,9182202,6256741
1828,4237208,930284
1829,1562409,3859431
1830,1562409,3889850
1831,1562409,3859431
1832,3717822,2049935
1833,3717822,844554
1834,3717822,2244989
1835,1114740,416673
1836,1114740,48169
1837,3450650,416673
1838,3450650,48169
1839,3450650,416673
1840,2004271,225109
1841,2004271,740532
1842,7963280,5029769
1843,3103166,2027904
1844,3103166,1616666
1845,3103166,2329814
1846,1663680,4123496
1847,1663680,614701
1848,1663680,2295482
1849,5342904,7049657
1850,5342904,205199
1851,3823672,242903
1852,8191944,2792765
1853,13050216,87984
1854,11707848,2805768
1855,2171120,2796537
1856,2171120,3600327
1857,2171120,4991326
1858,2246941,2328495
1859,4104354,36537
1860,4104354,6829167
1861,4104354,6829167
1862,120873,400403
1863,120873,688282
1864,1782415,1680680
1865,1782415,3172831
1866,1782415,4194449
1867,8211214,909032
1868,8211214,1580161
1869,8211214,4825581
1870,10323676,204731
1871,13496236,1143429
1872,13496236,4864836
1873,13496236,4864836
1874,5748448,4007981
1875,5748448,138620
1876,5748448,931251
1877,3150574,722221
1878,4269746,2448200
1879,4269746,5855503
1880,4269746,3391595
1881,1524137,3360706
1882,1524137,2266689
1883,1524137,433588
1884,5433138,143403
1885,5433138,510912
1886,5433138,510912
1887,1047540,11639
1888,1047540,843467
1889,3555514,2357563
1890,3555514,4367184
1891,3555514,2357563
1892,412915,864435
1893,473389,223395
1894,473389,258098
1895,6899068,2202144
1896,6899068,4616019
1897,68428,614916
1898,68428,94965
1899,68428,792682
1900,46051,806027
1901,46051,937852
1902,46051,2441634
1903,313542,1300
1904,313542,2718
1905,313542,505522
1906,7656570,5391799
1907,7656570,4155198
1908,115862,1300
1909,115862,1279
1910,115862,4675
1911,104257,815070
1912,104257,815070
1913,11353050,102153
1914,11353050,2879882
1915,11353050,6226977
1916,473705,1996352
1917,473705,6904
1918,473705,712753
1919,1458175,353673
1920,1458175,146991
1921,1458175,3280198
1922,1124035,123
1923,1124035,381416
1924,1124035,2802722
1925,105695,672459
1926,381849,919925
1927,381849,104973
1928,381849,351929
1929,477080,93560
1930,85333,175
1931,85333,680250
1932,120689,175
1933,120689,1104
1934,107206,536587
1935,58461,93501
1936,58461,8800791
1937,58461,146033
1938,113442,204456
1939,11827628,769123
1940,11827628,311640
1941,11827628,429741
1942,181536,723692
1943,450385,338557
1944,450385,18735
1945,450385,438989
